,Season,Round,Circuit,Driver,Grid,Constructor,Won,Weather
696,2021,18,Autodromo Hermanos Rodriguez,Latifi,13,Williams,0,Sunny
697,2021,18,Autodromo Hermanos Rodriguez,Mazepin,15,Haas F1 Team,0,Sunny
698,2021,18,Autodromo Hermanos Rodriguez,Schumacher,14,Haas F1 Team,0,Sunny
699,2021,18,Autodromo Hermanos Rodriguez,Tsunoda,17,AlphaTauri,0,Sunny
700,2021,19,Autodromo Jose Carlos Pace,Hamilton,10,Mercedes,1,Sunny
701,2021,19,Autodromo Jose Carlos Pace,Verstappen,2,Red Bull,0,Sunny
702,2021,19,Autodromo Jose Carlos Pace,Bottas,1,Mercedes,0,Sunny
703,2021,19,Autodromo Jose Carlos Pace,Perez,4,Red Bull,0,Sunny
704,2021,19,Autodromo Jose Carlos Pace,Leclerc,6,Ferrari,0,Sunny
705,2021,19,Autodromo Jose Carlos Pace,Sainz,3,Ferrari,0,Sunny
706,2021,19,Autodromo Jose Carlos Pace,Gasly,7,AlphaTauri,0,Sunny
707,2021,19,Autodromo Jose Carlos Pace,Ocon,8,Alpine F1 Team,0,Sunny
708,2021,19,Autodromo Jose Carlos Pace,Alonso,12,Alpine F1 Team,0,Sunny
709,2021,19,Autodromo Jose Carlos Pace,Norris,5,McLaren,0,Sunny
710,2021,19,Autodromo Jose Carlos Pace,Vettel,9,Aston Martin,0,Sunny
711,2021,19,Autodromo Jose Carlos Pace,Raikkonen,0,Alfa Romeo,0,Sunny
712,2021,19,Autodromo Jose Carlos Pace,Russell,17,Williams,0,Sunny
713,2021,19,Autodromo Jose Carlos Pace,Giovinazzi,13,Alfa Romeo,0,Sunny
714,2021,19,Autodromo Jose Carlos Pace,Tsunoda,15,AlphaTauri,0,Sunny
715,2021,19,Autodromo Jose Carlos Pace,Latifi,16,Williams,0,Sunny
716,2021,19,Autodromo Jose Carlos Pace,Mazepin,19,Haas F1 Team,0,Sunny
717,2021,19,Autodromo Jose Carlos Pace,Schumacher,18,Haas F1 Team,0,Sunny
718,2021,19,Autodromo Jose Carlos Pace,Ricciardo,11,McLaren,0,Sunny
719,2021,19,Autodromo Jose Carlos Pace,Stroll,14,Aston Martin,0,Sunny
720,2021,20,Losail International Circuit,Hamilton,1,Mercedes,1,Sunny
721,2021,20,Losail International Circuit,Verstappen,7,Red Bull,0,Sunny
722,2021,20,Losail International Circuit,Alonso,3,Alpine F1 Team,0,Sunny
723,2021,20,Losail International Circuit,Perez,11,Red Bull,0,Sunny
724,2021,20,Losail International Circuit,Ocon,9,Alpine F1 Team,0,Sunny
725,2021,20,Losail International Circuit,Stroll,12,Aston Martin,0,Sunny
726,2021,20,Losail International Circuit,Sainz,5,Ferrari,0,Sunny
727,2021,20,Losail International Circuit,Leclerc,13,Ferrari,0,Sunny
728,2021,20,Losail International Circuit,Norris,4,McLaren,0,Sunny
729,2021,20,Losail International Circuit,Vettel,10,Aston Martin,0,Sunny
730,2021,20,Losail International Circuit,Gasly,2,AlphaTauri,0,Sunny
731,2021,20,Losail International Circuit,Ricciardo,14,McLaren,0,Sunny
732,2021,20,Losail International Circuit,Tsunoda,8,AlphaTauri,0,Sunny
733,2021,20,Losail International Circuit,Raikkonen,16,Alfa Romeo,0,Sunny
734,2021,20,Losail International Circuit,Giovinazzi,18,Alfa Romeo,0,Sunny
735,2021,20,Losail International Circuit,Schumacher,19,Haas F1 Team,0,Sunny
736,2021,20,Losail International Circuit,Russell,15,Williams,0,Sunny
737,2021,20,Losail International Circuit,Mazepin,20,Haas F1 Team,0,Sunny
738,2021,20,Losail International Circuit,Latifi,17,Williams,0,Sunny
739,2021,20,Losail International Circuit,Bottas,6,Mercedes,0,Sunny
740,2021,21,Jeddah Corniche Circuit,Hamilton,1,Mercedes,1,Sunny
741,2021,21,Jeddah Corniche Circuit,Verstappen,3,Red Bull,0,Sunny
742,2021,21,Jeddah Corniche Circuit,Bottas,2,Mercedes,0,Sunny
743,2021,21,Jeddah Corniche Circuit,Ocon,9,Alpine F1 Team,0,Sunny
744,2021,21,Jeddah Corniche Circuit,Ricciardo,11,McLaren,0,Sunny
745,2021,21,Jeddah Corniche Circuit,Gasly,6,AlphaTauri,0,Sunny
746,2021,21,Jeddah Corniche Circuit,Leclerc,4,Ferrari,0,Sunny
747,2021,21,Jeddah Corniche Circuit,Sainz,15,Ferrari,0,Sunny
748,2021,21,Jeddah Corniche Circuit,Giovinazzi,10,Alfa Romeo,0,Sunny
749,2021,21,Jeddah Corniche Circuit,Norris,7,McLaren,0,Sunny
750,2021,21,Jeddah Corniche Circuit,Stroll,18,Aston Martin,0,Sunny
751,2021,21,Jeddah Corniche Circuit,Latifi,16,Williams,0,Sunny
752,2021,21,Jeddah Corniche Circuit,Alonso,13,Alpine F1 Team,0,Sunny
753,2021,21,Jeddah Corniche Circuit,Tsunoda,8,AlphaTauri,0,Sunny
754,2021,21,Jeddah Corniche Circuit,Raikkonen,12,Alfa Romeo,0,Sunny
755,2021,21,Jeddah Corniche Circuit,Vettel,17,Aston Martin,0,Sunny
756,2021,21,Jeddah Corniche Circuit,Perez,5,Red Bull,0,Sunny
757,2021,21,Jeddah Corniche Circuit,Mazepin,20,Haas F1 Team,0,Sunny
758,2021,21,Jeddah Corniche Circuit,Russell,14,Williams,0,Sunny
759,2021,21,Jeddah Corniche Circuit,Schumacher,19,Haas F1 Team,0,Sunny
760,2021,22,Yas Marina Circuit,Verstappen,1,Red Bull,1,Sunny
761,2021,22,Yas Marina Circuit,Hamilton,2,Mercedes,0,Sunny
762,2021,22,Yas Marina Circuit,Sainz,5,Ferrari,0,Sunny
763,2021,22,Yas Marina Circuit,Tsunoda,8,AlphaTauri,0,Sunny
764,2021,22,Yas Marina Circuit,Gasly,12,AlphaTauri,0,Sunny
765,2021,22,Yas Marina Circuit,Bottas,6,Mercedes,0,Sunny
766,2021,22,Yas Marina Circuit,Norris,3,McLaren,0,Sunny
767,2021,22,Yas Marina Circuit,Alonso,11,Alpine F1 Team,0,Sunny
768,2021,22,Yas Marina Circuit,Ocon,9,Alpine F1 Team,0,Sunny
769,2021,22,Yas Marina Circuit,Leclerc,7,Ferrari,0,Sunny
770,2021,22,Yas Marina Circuit,Vettel,15,Aston Martin,0,Sunny
771,2021,22,Yas Marina Circuit,Ricciardo,10,McLaren,0,Sunny
772,2021,22,Yas Marina Circuit,Stroll,13,Aston Martin,0,Sunny
773,2021,22,Yas Marina Circuit,Schumacher,19,Haas F1 Team,0,Sunny
774,2021,22,Yas Marina Circuit,Perez,4,Red Bull,0,Sunny
775,2021,22,Yas Marina Circuit,Latifi,16,Williams,0,Sunny
776,2021,22,Yas Marina Circuit,Giovinazzi,14,Alfa Romeo,0,Sunny
777,2021,22,Yas Marina Circuit,Russell,17,Williams,0,Sunny
778,2021,22,Yas Marina Circuit,Raikkonen,18,Alfa Romeo,0,Sunny
779,2021,22,Yas Marina Circuit,Mazepin,20,Haas F1 Team,0,Sunny
780,2022,1,Bahrain International Circuit,Leclerc,1,Ferrari,1,Sunny
781,2022,1,Bahrain International Circuit,Sainz,3,Ferrari,0,Sunny
782,2022,1,Bahrain International Circuit,Hamilton,5,Mercedes,0,Sunny
783,2022,1,Bahrain International Circuit,Russell,9,Mercedes,0,Sunny
784,2022,1,Bahrain International Circuit,Magnussen,7,Haas F1 Team,0,Sunny
785,2022,1,Bahrain International Circuit,Bottas,6,Alfa Romeo,0,Sunny
786,2022,1,Bahrain International Circuit,Ocon,11,Alpine F1 Team,0,Sunny
787,2022,1,Bahrain International Circuit,Tsunoda,16,AlphaTauri,0,Sunny
788,2022,1,Bahrain International Circuit,Alonso,8,Alpine F1 Team,0,Sunny
789,2022,1,Bahrain International Circuit,Zhou,15,Alfa Romeo,0,Sunny
790,2022,1,Bahrain International Circuit,Schumacher,12,Haas F1 Team,0,Sunny
791,2022,1,Bahrain International Circuit,Stroll,19,Aston Martin,0,Sunny
792,2022,1,Bahrain International Circuit,Albon,14,Williams,0,Sunny
793,2022,1,Bahrain International Circuit,Ricciardo,18,McLaren,0,Sunny
794,2022,1,Bahrain International Circuit,Norris,13,McLaren,0,Sunny
795,2022,1,Bahrain International Circuit,Latifi,20,Williams,0,Sunny
796,2022,1,Bahrain International Circuit,Hulkenberg,17,Aston Martin,0,Sunny
797,2022,1,Bahrain International Circuit,Perez,4,Red Bull,0,Sunny
798,2022,1,Bahrain International Circuit,Verstappen,2,Red Bull,0,Sunny
799,2022,1,Bahrain International Circuit,Gasly,10,AlphaTauri,0,Sunny
800,2022,2,Jeddah Corniche Circuit,Verstappen,4,Red Bull,1,Sunny
801,2022,2,Jeddah Corniche Circuit,Leclerc,2,Ferrari,0,Sunny
802,2022,2,Jeddah Corniche Circuit,Sainz,3,Ferrari,0,Sunny
803,2022,2,Jeddah Corniche Circuit,Perez,1,Red Bull,0,Sunny
804,2022,2,Jeddah Corniche Circuit,Russell,6,Mercedes,0,Sunny
805,2022,2,Jeddah Corniche Circuit,Ocon,5,Alpine F1 Team,0,Sunny
806,2022,2,Jeddah Corniche Circuit,Norris,11,McLaren,0,Sunny
807,2022,2,Jeddah Corniche Circuit,Gasly,9,AlphaTauri,0,Sunny
808,2022,2,Jeddah Corniche Circuit,Magnussen,10,Haas F1 Team,0,Sunny
809,2022,2,Jeddah Corniche Circuit,Hamilton,15,Mercedes,0,Sunny
810,2022,2,Jeddah Corniche Circuit,Zhou,12,Alfa Romeo,0,Sunny
811,2022,2,Jeddah Corniche Circuit,Hulkenberg,17,Aston Martin,0,Sunny
812,2022,2,Jeddah Corniche Circuit,Stroll,13,Aston Martin,0,Sunny
813,2022,2,Jeddah Corniche Circuit,Albon,16,Williams,0,Sunny
814,2022,2,Jeddah Corniche Circuit,Bottas,8,Alfa Romeo,0,Sunny
815,2022,2,Jeddah Corniche Circuit,Alonso,7,Alpine F1 Team,0,Sunny
816,2022,2,Jeddah Corniche Circuit,Ricciardo,14,McLaren,0,Sunny
817,2022,2,Jeddah Corniche Circuit,Latifi,18,Williams,0,Sunny
818,2022,2,Jeddah Corniche Circuit,Tsunoda,19,AlphaTauri,0,Sunny
819,2022,2,Jeddah Corniche Circuit,Schumacher,0,Haas F1 Team,0,Sunny
820,2022,3,Albert Park Grand Prix Circuit,Leclerc,1,Ferrari,1,Sunny
821,2022,3,Albert Park Grand Prix Circuit,Perez,3,Red Bull,0,Sunny
822,2022,3,Albert Park Grand Prix Circuit,Russell,6,Mercedes,0,Sunny
823,2022,3,Albert Park Grand Prix Circuit,Hamilton,5,Mercedes,0,Sunny
824,2022,3,Albert Park Grand Prix Circuit,Norris,4,McLaren,0,Sunny
825,2022,3,Albert Park Grand Prix Circuit,Ricciardo,7,McLaren,0,Sunny
826,2022,3,Albert Park Grand Prix Circuit,Ocon,8,Alpine F1 Team,0,Sunny
827,2022,3,Albert Park Grand Prix Circuit,Bottas,12,Alfa Romeo,0,Sunny
828,2022,3,Albert Park Grand Prix Circuit,Gasly,11,AlphaTauri,0,Sunny
829,2022,3,Albert Park Grand Prix Circuit,Albon,20,Williams,0,Sunny
830,2022,3,Albert Park Grand Prix Circuit,Zhou,14,Alfa Romeo,0,Sunny
831,2022,3,Albert Park Grand Prix Circuit,Stroll,19,Aston Martin,0,Sunny
832,2022,3,Albert Park Grand Prix Circuit,Schumacher,15,Haas F1 Team,0,Sunny
833,2022,3,Albert Park Grand Prix Circuit,Magnussen,16,Haas F1 Team,0,Sunny
834,2022,3,Albert Park Grand Prix Circuit,Tsunoda,13,AlphaTauri,0,Sunny
835,2022,3,Albert Park Grand Prix Circuit,Latifi,18,Williams,0,Sunny
836,2022,3,Albert Park Grand Prix Circuit,Alonso,10,Alpine F1 Team,0,Sunny
837,2022,3,Albert Park Grand Prix Circuit,Verstappen,2,Red Bull,0,Sunny
838,2022,3,Albert Park Grand Prix Circuit,Vettel,17,Aston Martin,0,Sunny
839,2022,3,Albert Park Grand Prix Circuit,Sainz,9,Ferrari,0,Sunny
840,2022,4,Autodromo Enzo e Dino Ferrari,Verstappen,1,Red Bull,1,Sunny
841,2022,4,Autodromo Enzo e Dino Ferrari,Perez,3,Red Bull,0,Sunny
842,2022,4,Autodromo Enzo e Dino Ferrari,Norris,5,McLaren,0,Sunny
843,2022,4,Autodromo Enzo e Dino Ferrari,Russell,11,Mercedes,0,Sunny
844,2022,4,Autodromo Enzo e Dino Ferrari,Bottas,7,Alfa Romeo,0,Sunny
845,2022,4,Autodromo Enzo e Dino Ferrari,Leclerc,2,Ferrari,0,Sunny
846,2022,4,Autodromo Enzo e Dino Ferrari,Tsunoda,12,AlphaTauri,0,Sunny
847,2022,4,Autodromo Enzo e Dino Ferrari,Vettel,13,Aston Martin,0,Sunny
848,2022,4,Autodromo Enzo e Dino Ferrari,Magnussen,8,Haas F1 Team,0,Sunny
849,2022,4,Autodromo Enzo e Dino Ferrari,Stroll,15,Aston Martin,0,Sunny
850,2022,4,Autodromo Enzo e Dino Ferrari,Albon,18,Williams,0,Sunny
851,2022,4,Autodromo Enzo e Dino Ferrari,Gasly,17,AlphaTauri,0,Sunny
852,2022,4,Autodromo Enzo e Dino Ferrari,Hamilton,14,Mercedes,0,Sunny
853,2022,4,Autodromo Enzo e Dino Ferrari,Ocon,16,Alpine F1 Team,0,Sunny
854,2022,4,Autodromo Enzo e Dino Ferrari,Zhou,0,Alfa Romeo,0,Sunny
855,2022,4,Autodromo Enzo e Dino Ferrari,Latifi,19,Williams,0,Sunny
856,2022,4,Autodromo Enzo e Dino Ferrari,Schumacher,10,Haas F1 Team,0,Sunny
857,2022,4,Autodromo Enzo e Dino Ferrari,Ricciardo,6,McLaren,0,Sunny
858,2022,4,Autodromo Enzo e Dino Ferrari,Alonso,9,Alpine F1 Team,0,Sunny
859,2022,4,Autodromo Enzo e Dino Ferrari,Sainz,4,Ferrari,0,Sunny
860,2022,5,Miami International Autodrome,Verstappen,3,Red Bull,1,Sunny
861,2022,5,Miami International Autodrome,Leclerc,1,Ferrari,0,Sunny
862,2022,5,Miami International Autodrome,Sainz,2,Ferrari,0,Sunny
863,2022,5,Miami International Autodrome,Perez,4,Red Bull,0,Sunny
864,2022,5,Miami International Autodrome,Russell,12,Mercedes,0,Sunny
865,2022,5,Miami International Autodrome,Hamilton,6,Mercedes,0,Sunny
866,2022,5,Miami International Autodrome,Bottas,5,Alfa Romeo,0,Sunny
867,2022,5,Miami International Autodrome,Ocon,20,Alpine F1 Team,0,Sunny
868,2022,5,Miami International Autodrome,Albon,18,Williams,0,Sunny
869,2022,5,Miami International Autodrome,Stroll,0,Aston Martin,0,Sunny
870,2022,5,Miami International Autodrome,Alonso,11,Alpine F1 Team,0,Sunny
871,2022,5,Miami International Autodrome,Tsunoda,9,AlphaTauri,0,Sunny
872,2022,5,Miami International Autodrome,Ricciardo,14,McLaren,0,Sunny
873,2022,5,Miami International Autodrome,Latifi,19,Williams,0,Sunny
874,2022,5,Miami International Autodrome,Schumacher,15,Haas F1 Team,0,Sunny
875,2022,5,Miami International Autodrome,Magnussen,16,Haas F1 Team,0,Sunny
876,2022,5,Miami International Autodrome,Vettel,0,Aston Martin,0,Sunny
877,2022,5,Miami International Autodrome,Gasly,7,AlphaTauri,0,Sunny
878,2022,5,Miami International Autodrome,Norris,8,McLaren,0,Sunny
879,2022,5,Miami International Autodrome,Zhou,17,Alfa Romeo,0,Sunny
880,2022,6,Circuit de Barcelona-Catalunya,Verstappen,2,Red Bull,1,Sunny
881,2022,6,Circuit de Barcelona-Catalunya,Perez,5,Red Bull,0,Sunny
882,2022,6,Circuit de Barcelona-Catalunya,Russell,4,Mercedes,0,Sunny
883,2022,6,Circuit de Barcelona-Catalunya,Sainz,3,Ferrari,0,Sunny
884,2022,6,Circuit de Barcelona-Catalunya,Hamilton,6,Mercedes,0,Sunny
885,2022,6,Circuit de Barcelona-Catalunya,Bottas,7,Alfa Romeo,0,Sunny
886,2022,6,Circuit de Barcelona-Catalunya,Ocon,12,Alpine F1 Team,0,Sunny
887,2022,6,Circuit de Barcelona-Catalunya,Norris,11,McLaren,0,Sunny
888,2022,6,Circuit de Barcelona-Catalunya,Alonso,20,Alpine F1 Team,0,Sunny
889,2022,6,Circuit de Barcelona-Catalunya,Tsunoda,13,AlphaTauri,0,Sunny
890,2022,6,Circuit de Barcelona-Catalunya,Vettel,16,Aston Martin,0,Sunny
891,2022,6,Circuit de Barcelona-Catalunya,Ricciardo,9,McLaren,0,Sunny
892,2022,6,Circuit de Barcelona-Catalunya,Gasly,14,AlphaTauri,0,Sunny
893,2022,6,Circuit de Barcelona-Catalunya,Schumacher,10,Haas F1 Team,0,Sunny
894,2022,6,Circuit de Barcelona-Catalunya,Stroll,17,Aston Martin,0,Sunny
895,2022,6,Circuit de Barcelona-Catalunya,Latifi,19,Williams,0,Sunny
896,2022,6,Circuit de Barcelona-Catalunya,Magnussen,8,Haas F1 Team,0,Sunny
897,2022,6,Circuit de Barcelona-Catalunya,Albon,18,Williams,0,Sunny
898,2022,6,Circuit de Barcelona-Catalunya,Zhou,15,Alfa Romeo,0,Sunny
899,2022,6,Circuit de Barcelona-Catalunya,Leclerc,1,Ferrari,0,Sunny
900,2022,7,Circuit de Monaco,Perez,3,Red Bull,1,Sunny
901,2022,7,Circuit de Monaco,Sainz,2,Ferrari,0,Sunny
902,2022,7,Circuit de Monaco,Verstappen,4,Red Bull,0,Sunny
903,2022,7,Circuit de Monaco,Leclerc,1,Ferrari,0,Sunny
904,2022,7,Circuit de Monaco,Russell,6,Mercedes,0,Sunny
905,2022,7,Circuit de Monaco,Norris,5,McLaren,0,Sunny
906,2022,7,Circuit de Monaco,Alonso,7,Alpine F1 Team,0,Sunny
907,2022,7,Circuit de Monaco,Hamilton,8,Mercedes,0,Sunny
908,2022,7,Circuit de Monaco,Bottas,12,Alfa Romeo,0,Sunny
909,2022,7,Circuit de Monaco,Vettel,9,Aston Martin,0,Sunny
910,2022,7,Circuit de Monaco,Gasly,17,AlphaTauri,0,Sunny
911,2022,7,Circuit de Monaco,Ocon,10,Alpine F1 Team,0,Sunny
912,2022,7,Circuit de Monaco,Ricciardo,14,McLaren,0,Sunny
913,2022,7,Circuit de Monaco,Stroll,18,Aston Martin,0,Sunny
914,2022,7,Circuit de Monaco,Latifi,19,Williams,0,Sunny
915,2022,7,Circuit de Monaco,Zhou,20,Alfa Romeo,0,Sunny
916,2022,7,Circuit de Monaco,Tsunoda,11,AlphaTauri,0,Sunny
917,2022,7,Circuit de Monaco,Albon,16,Williams,0,Sunny
918,2022,7,Circuit de Monaco,Schumacher,15,Haas F1 Team,0,Sunny
919,2022,7,Circuit de Monaco,Magnussen,13,Haas F1 Team,0,Sunny
920,2022,8,Baku City Circuit,Verstappen,3,Red Bull,1,Sunny
921,2022,8,Baku City Circuit,Perez,2,Red Bull,0,Sunny
922,2022,8,Baku City Circuit,Russell,5,Mercedes,0,Sunny
923,2022,8,Baku City Circuit,Hamilton,7,Mercedes,0,Sunny
924,2022,8,Baku City Circuit,Gasly,6,AlphaTauri,0,Sunny
925,2022,8,Baku City Circuit,Vettel,9,Aston Martin,0,Sunny
926,2022,8,Baku City Circuit,Alonso,10,Alpine F1 Team,0,Sunny
927,2022,8,Baku City Circuit,Ricciardo,12,McLaren,0,Sunny
928,2022,8,Baku City Circuit,Norris,11,McLaren,0,Sunny
929,2022,8,Baku City Circuit,Ocon,13,Alpine F1 Team,0,Sunny
930,2022,8,Baku City Circuit,Bottas,15,Alfa Romeo,0,Sunny
931,2022,8,Baku City Circuit,Albon,17,Williams,0,Sunny
932,2022,8,Baku City Circuit,Tsunoda,8,AlphaTauri,0,Sunny
933,2022,8,Baku City Circuit,Schumacher,20,Haas F1 Team,0,Sunny
934,2022,8,Baku City Circuit,Latifi,18,Williams,0,Sunny
935,2022,8,Baku City Circuit,Stroll,19,Aston Martin,0,Sunny
936,2022,8,Baku City Circuit,Magnussen,16,Haas F1 Team,0,Sunny
937,2022,8,Baku City Circuit,Zhou,14,Alfa Romeo,0,Sunny
938,2022,8,Baku City Circuit,Leclerc,1,Ferrari,0,Sunny
939,2022,8,Baku City Circuit,Sainz,4,Ferrari,0,Sunny
940,2022,9,Circuit Gilles Villeneuve,Verstappen,1,Red Bull,1,Sunny
941,2022,9,Circuit Gilles Villeneuve,Sainz,3,Ferrari,0,Sunny
942,2022,9,Circuit Gilles Villeneuve,Hamilton,4,Mercedes,0,Sunny
943,2022,9,Circuit Gilles Villeneuve,Russell,8,Mercedes,0,Sunny
944,2022,9,Circuit Gilles Villeneuve,Leclerc,19,Ferrari,0,Sunny
945,2022,9,Circuit Gilles Villeneuve,Ocon,7,Alpine F1 Team,0,Sunny
946,2022,9,Circuit Gilles Villeneuve,Bottas,11,Alfa Romeo,0,Sunny
947,2022,9,Circuit Gilles Villeneuve,Zhou,10,Alfa Romeo,0,Sunny
948,2022,9,Circuit Gilles Villeneuve,Alonso,2,Alpine F1 Team,0,Sunny
949,2022,9,Circuit Gilles Villeneuve,Stroll,17,Aston Martin,0,Sunny
950,2022,9,Circuit Gilles Villeneuve,Ricciardo,9,McLaren,0,Sunny
951,2022,9,Circuit Gilles Villeneuve,Vettel,16,Aston Martin,0,Sunny
952,2022,9,Circuit Gilles Villeneuve,Albon,12,Williams,0,Sunny
953,2022,9,Circuit Gilles Villeneuve,Gasly,15,AlphaTauri,0,Sunny
954,2022,9,Circuit Gilles Villeneuve,Norris,14,McLaren,0,Sunny
955,2022,9,Circuit Gilles Villeneuve,Latifi,18,Williams,0,Sunny
956,2022,9,Circuit Gilles Villeneuve,Magnussen,5,Haas F1 Team,0,Sunny
957,2022,9,Circuit Gilles Villeneuve,Tsunoda,20,AlphaTauri,0,Sunny
958,2022,9,Circuit Gilles Villeneuve,Schumacher,6,Haas F1 Team,0,Sunny
959,2022,9,Circuit Gilles Villeneuve,Perez,13,Red Bull,0,Sunny
960,2022,10,Silverstone Circuit,Sainz,1,Ferrari,1,Sunny
961,2022,10,Silverstone Circuit,Perez,4,Red Bull,0,Sunny
962,2022,10,Silverstone Circuit,Hamilton,5,Mercedes,0,Sunny
963,2022,10,Silverstone Circuit,Leclerc,3,Ferrari,0,Sunny
964,2022,10,Silverstone Circuit,Alonso,7,Alpine F1 Team,0,Sunny
965,2022,10,Silverstone Circuit,Norris,6,McLaren,0,Sunny
966,2022,10,Silverstone Circuit,Verstappen,2,Red Bull,0,Sunny
967,2022,10,Silverstone Circuit,Schumacher,19,Haas F1 Team,0,Sunny
968,2022,10,Silverstone Circuit,Vettel,18,Aston Martin,0,Sunny
969,2022,10,Silverstone Circuit,Magnussen,17,Haas F1 Team,0,Sunny
970,2022,10,Silverstone Circuit,Stroll,20,Aston Martin,0,Sunny
971,2022,10,Silverstone Circuit,Latifi,10,Williams,0,Sunny
972,2022,10,Silverstone Circuit,Ricciardo,14,McLaren,0,Sunny
973,2022,10,Silverstone Circuit,Tsunoda,13,AlphaTauri,0,Sunny
974,2022,10,Silverstone Circuit,Ocon,15,Alpine F1 Team,0,Sunny
975,2022,10,Silverstone Circuit,Gasly,11,AlphaTauri,0,Sunny
976,2022,10,Silverstone Circuit,Bottas,12,Alfa Romeo,0,Sunny
977,2022,10,Silverstone Circuit,Russell,8,Mercedes,0,Sunny
978,2022,10,Silverstone Circuit,Zhou,9,Alfa Romeo,0,Sunny
979,2022,10,Silverstone Circuit,Albon,16,Williams,0,Sunny
980,2022,11,Red Bull Ring,Leclerc,2,Ferrari,1,Sunny
981,2022,11,Red Bull Ring,Verstappen,1,Red Bull,0,Sunny
982,2022,11,Red Bull Ring,Hamilton,8,Mercedes,0,Sunny
983,2022,11,Red Bull Ring,Russell,4,Mercedes,0,Sunny
984,2022,11,Red Bull Ring,Ocon,6,Alpine F1 Team,0,Sunny
985,2022,11,Red Bull Ring,Schumacher,9,Haas F1 Team,0,Sunny
986,2022,11,Red Bull Ring,Norris,10,McLaren,0,Sunny
987,2022,11,Red Bull Ring,Magnussen,7,Haas F1 Team,0,Sunny
988,2022,11,Red Bull Ring,Ricciardo,11,McLaren,0,Sunny
989,2022,11,Red Bull Ring,Alonso,19,Alpine F1 Team,0,Sunny
990,2022,11,Red Bull Ring,Bottas,0,Alfa Romeo,0,Sunny
991,2022,11,Red Bull Ring,Albon,15,Williams,0,Sunny
992,2022,11,Red Bull Ring,Stroll,12,Aston Martin,0,Sunny
993,2022,11,Red Bull Ring,Zhou,13,Alfa Romeo,0,Sunny
994,2022,11,Red Bull Ring,Gasly,14,AlphaTauri,0,Sunny
995,2022,11,Red Bull Ring,Tsunoda,16,AlphaTauri,0,Sunny
996,2022,11,Red Bull Ring,Vettel,18,Aston Martin,0,Sunny
997,2022,11,Red Bull Ring,Sainz,3,Ferrari,0,Sunny
998,2022,11,Red Bull Ring,Latifi,17,Williams,0,Sunny
999,2022,11,Red Bull Ring,Perez,5,Red Bull,0,Sunny
1000,2022,12,Circuit Paul Ricard,Verstappen,2,Red Bull,1,Sunny
1001,2022,12,Circuit Paul Ricard,Hamilton,4,Mercedes,0,Sunny
1002,2022,12,Circuit Paul Ricard,Russell,6,Mercedes,0,Sunny
1003,2022,12,Circuit Paul Ricard,Perez,3,Red Bull,0,Sunny
1004,2022,12,Circuit Paul Ricard,Sainz,19,Ferrari,0,Sunny
1005,2022,12,Circuit Paul Ricard,Alonso,7,Alpine F1 Team,0,Sunny
1006,2022,12,Circuit Paul Ricard,Norris,5,McLaren,0,Sunny
1007,2022,12,Circuit Paul Ricard,Ocon,10,Alpine F1 Team,0,Sunny
1008,2022,12,Circuit Paul Ricard,Ricciardo,9,McLaren,0,Sunny
1009,2022,12,Circuit Paul Ricard,Stroll,15,Aston Martin,0,Sunny
1010,2022,12,Circuit Paul Ricard,Vettel,12,Aston Martin,0,Sunny
1011,2022,12,Circuit Paul Ricard,Gasly,14,AlphaTauri,0,Sunny
1012,2022,12,Circuit Paul Ricard,Albon,13,Williams,0,Sunny
1013,2022,12,Circuit Paul Ricard,Bottas,11,Alfa Romeo,0,Sunny
1014,2022,12,Circuit Paul Ricard,Schumacher,17,Haas F1 Team,0,Sunny
1015,2022,12,Circuit Paul Ricard,Zhou,16,Alfa Romeo,0,Sunny
1016,2022,12,Circuit Paul Ricard,Latifi,18,Williams,0,Sunny
1017,2022,12,Circuit Paul Ricard,Magnussen,20,Haas F1 Team,0,Sunny
1018,2022,12,Circuit Paul Ricard,Leclerc,1,Ferrari,0,Sunny
1019,2022,12,Circuit Paul Ricard,Tsunoda,8,AlphaTauri,0,Sunny
1020,2022,13,Hungaroring,Verstappen,10,Red Bull,1,Sunny
1021,2022,13,Hungaroring,Hamilton,7,Mercedes,0,Sunny
1022,2022,13,Hungaroring,Russell,1,Mercedes,0,Sunny
1023,2022,13,Hungaroring,Sainz,2,Ferrari,0,Sunny
1024,2022,13,Hungaroring,Perez,11,Red Bull,0,Sunny
1025,2022,13,Hungaroring,Leclerc,3,Ferrari,0,Sunny
1026,2022,13,Hungaroring,Norris,4,McLaren,0,Sunny
1027,2022,13,Hungaroring,Alonso,6,Alpine F1 Team,0,Sunny
1028,2022,13,Hungaroring,Ocon,5,Alpine F1 Team,0,Sunny
1029,2022,13,Hungaroring,Vettel,18,Aston Martin,0,Sunny
1030,2022,13,Hungaroring,Stroll,14,Aston Martin,0,Sunny
1031,2022,13,Hungaroring,Gasly,0,AlphaTauri,0,Sunny
1032,2022,13,Hungaroring,Zhou,12,Alfa Romeo,0,Sunny
1033,2022,13,Hungaroring,Schumacher,15,Haas F1 Team,0,Sunny
1034,2022,13,Hungaroring,Ricciardo,9,McLaren,0,Sunny
1035,2022,13,Hungaroring,Magnussen,13,Haas F1 Team,0,Sunny
1036,2022,13,Hungaroring,Albon,17,Williams,0,Sunny
1037,2022,13,Hungaroring,Latifi,19,Williams,0,Sunny
